19392,0,0,2606016,866560,0,640,1636608,521344,0,0,3262272,202048,0,0,425344,716352,0,0,1385920,89024,0,0,1942784,305344,0,5632,2681408,148288,0,0,1190656,125824,0,0,2372480,564736,0,0,1406656,406528,0,0,2417216,532864,0,1024,2518784,264448,0,0,1925568
63040,0,0,2250496,1570752,0,0,1312640,1320832,0,0,2884736,680192,0,0,243712,1372480,0,0,832384,356928,0,0,1741504,1009408,0,0,2138112,333760,0,0,433664,672576,0,0,1883776,590592,0,0,848320,1102016,0,0,2245888,1291776,0,0,2155008,729536,0,0,1199936
161280,0,0,1601984,2144576,0,0,1035712,1996160,0,0,2176448,1335424,0,0,170496,2067904,0,0,1006272,656192,0,0,1202176,1429248,0,0,1497088,649664,0,0,314304,1004544,0,0,1320320,900544,0,0,993792,1722368,0,0,1981824,1879104,0,0,1616448,982528,0,0,988672
293056,0,0,861056,2817216,0,0,866688,2617920,0,0,1557184,2206784,0,0,92992,2507904,0,0,363136,1072384,0,0,819328,2207616,0,0,811776,1140992,0,0,242432,1249856,0,0,613248,920832,0,0,779328,2248000,0,0,1433920,2718528,0,0,895360,1320064,0,0,368320
448384,0,0,197056,2474176,0,0,363136,2901440,3840,0,718720,2369536,0,0,9856,3016640,0,0,238336,1339712,1536,0,266304,2768448,0,0,216960,1398272,0,0,156608,1791296,0,0,78592,1057728,0,0,208512,2477760,8384,0,719232,3036608,0,0,212992,1359296,0,0,176064
646912,161472,0,0,2647936,0,0,27840,2852416,245824,0,191296,2481792,45504,0,0,3000576,0,0,29504,1597312,260800,0,16640,2280448,1280,0,4416,905024,113728,0,52672,1789760,114560,0,0,1112320,0,0,22080,2515520,328128,0,141440,2832896,23232,0,0,1749504,4928,0,83776
643328,752704,0,0,2801664,53312,0,0,2726912,750400,0,1024,1657408,405952,0,0,2605760,20736,0,0,1712000,846720,0,0,2075200,281088,0,0,1151872,582720,0,2176,1534080,697152,0,0,782144,10752,0,0,2367552,963840,0,0,2497984,407424,0,0,1484672,85120,0,384
960256,1173312,0,0,2681728,398272,0,0,2115200,1058944,0,0,1932032,1137856,0,0,2652224,88768,0,0,941504,1320704,0,0,2036480,943936,0,0,1195776,1119744,0,0,1636416,1370432,0,0,1163712,70848,0,0,1608128,1284352,0,0,2072576,1092480,0,0,1228480,184640,0,0
678400,1960320,0,0,1891200,1126592,0,0,1274496,1797056,0,0,1334080,1702400,0,0,2257792,160064,0,0,969472,2106560,0,0,1603200,1608064,0,0,953088,1524352,0,0,1038720,2027840,0,0,995648,108928,0,0,1106944,2088960,0,0,1251264,1759360,0,0,368064,311616,0,0
290880,2436864,0,0,1048704,1759424,0,0,765184,1821056,0,0,811904,2441024,0,0,1150400,210624,0,0,537088,2516928,0,0,981056,2134720,0,0,479680,2359616,0,0,367040,2706560,0,0,458048,250432,0,0,589568,2472832,0,0,664128,2272384,0,0,308800,264960,0,0
36928,2760256,0,0,466688,2215872,0,0,203328,2135360,0,0,272768,2522112,1920,0,649408,323904,0,0,71680,2539392,0,0,440192,2452352,3136,0,199168,2366464,0,0,169408,3061184,0,0,176640,452160,0,0,83328,2412288,0,0,289344,2575936,8000,0,224768,373120,0,0
0,3105728,7552,0,123264,2319872,116672,0,0,1959488,0,0,18944,1717888,226688,0,209536,343104,65664,0,0,2592832,0,0,57856,2510464,287872,0,9344,2582400,4416,0,2816,2936832,57984,0,85824,549696,82816,0,0,2466560,0,0,63296,2611072,235264,0,62464,588224,30272,0
0,2636160,180416,0,0,2152960,653120,0,0,2223552,168448,0,0,1275200,561792,0,3392,305920,496640,0,0,3253504,49664,0,0,2327232,913472,0,0,2516928,303488,0,0,2889792,344000,0,1408,613824,614528,0,0,2380928,135808,0,0,2432512,671744,0,0,745856,401984,0
0,2645504,571776,0,0,1799680,1230272,0,0,1708800,782272,0,0,1163520,1209152,0,0,236288,1150336,0,0,2738944,215360,0,0,1902272,1564864,0,0,2796032,965056,0,0,2692992,574144,0,0,465984,1247168,0,0,2733184,768000,0,0,1673408,1469376,0,0,375744,1155712,0
0,1942528,1486016,0,0,1129088,1983616,0,0,1588800,1458816,0,0,1042688,1603776,0,0,258688,1611328,0,0,2247104,719040,0,0,1298880,2340992,0,0,1720832,1634688,0,0,1684736,793792,0,0,263936,1345536,0,0,2301952,1495296,0,0,972800,2001408,0,0,323904,1768128,0
0,1262144,2513344,0,0,564160,2044864,0,0,747840,2009408,0,0,518976,2040320,0,0,250176,2287616,0,0,1505536,1236736,0,0,606848,2905728,0,0,1201600,2172672,0,0,1175680,1138176,0,0,216832,2065216,0,0,1617920,2105600,0,0,596480,2246592,0,0,166528,2380480,0
0,589824,3029376,0,0,107776,2685888,0,0,374400,2352640,0,0,176512,2152000,0,0,60608,2124864,192,0,801664,967040,0,0,73984,2672896,0,0,583168,2411328,1600,0,517760,1324160,0,0,49856,2073536,0,0,789696,2513216,0,0,100288,2171200,0,0,58112,2689600,7616
0,170368,3239104,32768,0,0,2483264,3072,0,85952,2453888,73344,0,1152,1771264,0,0,5312,1963136,82944,0,250560,1117760,86784,0,0,3029952,0,0,83584,2507136,78912,0,66304,1369408,9344,0,256,1946048,40960,0,260992,2674560,147008,0,0,2457984,0,0,12544,2694656,268416
0,0,3090304,413120,0,0,2815680,112128,0,0,2311424,396800,0,0,1190912,18624,0,0,1997952,273344,0,4736,1497344,648256,0,0,2579520,132800,0,0,2340544,255808,0,0,1505856,344960,0,0,2113920,395904,0,2944,2575680,799040,0,0,1888704,143488,0,0,2543360,802624
0,0,2531776,1026304,0,0,2205760,296640,0,0,1872064,508736,0,0,1238528,71936,0,0,1402432,485504,0,0,1310912,1431552,0,0,2787136,754944,0,0,1814848,662720,0,0,1307648,1037824,0,0,1427328,446848,0,0,2245440,1597760,0,0,1464064,802752,0,0,1542144,1448576
